event_id,user_id,timestamp,ip_address,country,city,device_id,login_result,is_anomaly,anomaly_type
313,8,2024-01-25 06:08:00,84.226.59.105,Japan,Tokyo,Firefox,success,0,normal
314,8,2024-01-25 08:08:00,84.226.59.105,Japan,Tokyo,Firefox,success,0,normal
315,8,2024-01-25 14:08:00,84.226.59.105,Japan,Tokyo,Firefox,success,0,normal
316,8,2024-01-26 00:08:00,84.226.59.105,Japan,Tokyo,Firefox,success,0,normal
317,8,2024-01-26 04:08:00,248.251.235.86,Japan,Tokyo,Firefox,success,0,normal
318,8,2024-01-26 16:08:00,139.30.17.38,Japan,Tokyo,Firefox,success,0,normal
319,8,2024-01-27 03:49:00,84.226.59.105,USA,New York,Firefox,success,1,impossible_travel
320,8,2024-01-27 05:49:00,84.226.59.105,Japan,Osaka,Firefox,success,0,normal
321,8,2024-01-27 15:49:00,84.226.59.105,Japan,Osaka,Safari,success,0,normal
322,8,2024-01-27 20:49:00,84.226.59.105,France,Paris,Firefox,success,1,rare_location
323,8,2024-01-27 22:49:00,84.226.59.105,Japan,Tokyo,Firefox,success,0,normal
324,8,2024-01-28 05:49:00,84.226.59.105,Japan,Tokyo,Firefox,success,0,normal
325,8,2024-01-28 10:49:00,84.226.59.105,Japan,Tokyo,Firefox,success,0,normal
326,8,2024-01-28 12:49:00,84.226.59.105,Japan,Tokyo,Firefox,success,0,normal
327,8,2024-01-28 14:49:00,25.21.117.108,Japan,Tokyo,Firefox,success,0,normal
328,8,2024-01-29 02:49:00,84.226.59.105,UK,Manchester,Firefox,success,0,normal
329,8,2024-01-29 03:49:00,84.226.59.105,France,Paris,Firefox,success,0,normal
330,8,2024-01-29 10:49:00,174.169.196.71,Japan,Tokyo,Firefox,success,0,normal
331,8,2024-01-29 22:49:00,84.226.59.105,Japan,Tokyo,Edge,success,0,normal
332,8,2024-01-30 00:49:00,84.226.59.105,Japan,Tokyo,Firefox,success,0,normal
333,9,2024-01-01 03:00:00,59.182.192.221,Germany,Munich,Edge,success,0,normal
334,9,2024-01-01 15:00:00,59.182.192.221,Germany,Munich,Edge,success,0,normal
335,9,2024-01-01 22:00:00,59.182.192.221,Germany,Munich,Edge,success,0,normal
336,9,2024-01-02 01:00:00,59.182.192.221,Germany,Munich,Edge,success,0,normal
337,9,2024-01-02 03:00:00,59.182.192.221,Germany,Munich,Edge,success,0,normal
338,9,2024-01-02 05:00:00,59.182.192.221,Germany,Munich,Edge,success,0,normal
339,9,2024-01-02 16:00:00,59.182.192.221,Germany,Munich,Edge,success,0,normal
340,9,2024-01-02 23:00:00,185.253.100.234,Germany,Munich,Edge,success,0,normal
341,9,2024-01-03 01:00:00,85.225.171.220,Germany,Munich,Edge,success,0,normal
342,9,2024-01-03 12:00:00,59.182.192.221,Germany,Munich,Edge,success,0,normal
343,9,2024-01-03 18:00:00,59.182.192.221,Germany,Munich,Edge,success,0,normal
344,9,2024-01-04 04:00:00,59.182.192.221,Germany,Munich,Edge,success,0,normal
345,9,2024-01-04 14:00:00,59.182.192.221,Germany,Munich,Edge,success,0,normal
346,9,2024-01-05 02:00:00,59.182.192.221,Germany,Munich,Edge,success,0,normal
347,9,2024-01-05 09:00:00,59.182.192.221,Germany,Munich,Edge,success,0,normal
348,9,2024-01-05 16:00:00,223.214.18.184,Germany,Munich,Edge,success,0,normal
349,9,2024-01-06 04:00:00,59.182.192.221,Germany,Munich,Firefox,success,0,normal
350,9,2024-01-06 10:00:00,59.182.192.221,Germany,Munich,Edge,success,0,normal
351,9,2024-01-06 16:00:00,59.182.192.221,Germany,Berlin,Edge,success,0,normal
352,9,2024-01-07 02:00:00,59.182.192.221,Germany,Munich,Edge,success,0,normal
353,9,2024-01-07 14:00:00,30.72.178.159,UK,Manchester,Edge,success,0,normal
354,9,2024-01-07 20:00:00,59.182.192.221,Germany,Munich,Edge,success,0,normal
355,9,2024-01-08 08:00:00,166.55.84.124,Germany,Berlin,Edge,success,0,normal
356,9,2024-01-08 17:00:00,59.182.192.221,Germany,Munich,Edge,success,0,normal
357,9,2024-01-09 00:00:00,59.182.192.221,Germany,Munich,Edge,success,0,normal
358,9,2024-01-09 04:00:00,59.182.192.221,France,Paris,Edge,success,0,normal
359,9,2024-01-09 06:00:00,59.182.192.221,Germany,Munich,Edge,success,0,normal
360,9,2024-01-09 08:00:00,59.182.192.221,Germany,Munich,Edge,success,0,normal
361,9,2024-01-09 18:00:00,59.182.192.221,Germany,Munich,Edge,success,0,normal
362,9,2024-01-10 05:00:00,59.182.192.221,Germany,Munich,Firefox,success,0,normal
363,9,2024-01-10 09:00:00,59.182.192.221,Germany,Munich,Edge,success,0,normal
364,9,2024-01-10 12:00:00,239.88.85.250,Germany,Munich,Edge,success,0,normal
365,9,2024-01-10 17:00:00,125.69.99.196,Germany,Munich,Safari,success,0,normal
366,9,2024-01-11 02:00:00,126.85.42.15,Germany,Munich,Edge,success,0,normal
367,9,2024-01-11 06:00:00,59.182.192.221,Germany,Munich,Edge,success,0,normal
368,9,2024-01-11 18:00:00,59.182.192.221,Germany,Munich,Edge,success,0,normal
369,9,2024-01-12 03:00:00,59.182.192.221,Germany,Munich,Edge,success,0,normal
370,9,2024-01-12 10:00:00,116.134.178.44,Germany,Munich,Edge,success,0,normal
371,9,2024-01-12 18:00:00,59.182.192.221,Germany,Munich,Edge,success,0,normal
372,9,2024-01-13 06:00:00,59.182.192.221,Germany,Munich,Edge,success,0,normal
373,10,2024-01-07 12:00:00,209.48.69.210,France,Paris,Safari,success,0,normal
374,10,2024-01-07 13:00:00,137.143.86.165,France,Paris,Safari,success,0,normal
375,10,2024-01-08 01:00:00,137.143.86.165,France,Paris,Safari,success,0,normal
376,10,2024-01-08 12:00:00,24.206.142.188,France,Paris,Safari,success,0,normal
377,10,2024-01-08 20:00:00,137.143.86.165,UK,Manchester,Safari,success,0,normal
378,10,2024-01-08 22:00:00,137.143.86.165,France,Paris,Safari,success,0,normal
379,10,2024-01-09 04:00:00,137.143.86.165,France,Paris,Safari,success,0,normal
380,10,2024-01-09 10:00:00,113.233.0.219,USA,New York,Safari,success,0,normal
381,10,2024-01-09 14:00:00,225.140.47.184,France,Paris,Safari,success,0,normal
382,10,2024-01-09 19:00:00,137.143.86.165,France,Paris,Safari,success,0,normal
383,10,2024-01-09 23:00:00,137.143.86.165,USA,New York,Safari,success,0,normal
384,10,2024-01-10 10:00:00,137.143.86.165,France,Lyon,Safari,success,0,normal
385,10,2024-01-10 13:00:00,137.143.86.165,France,Paris,Safari,success,0,normal
386,10,2024-01-10 19:00:00,137.143.86.165,France,Paris,Safari,success,0,normal
387,10,2024-01-11 06:00:00,137.143.86.165,France,Lyon,Safari,success,0,normal
388,10,2024-01-11 18:00:00,137.143.86.165,France,Paris,Safari,success,0,normal
389,10,2024-01-11 20:00:00,137.143.86.165,France,Paris,Safari,success,0,normal
390,10,2024-01-11 23:00:00,137.143.86.165,France,Paris,Safari,success,0,normal
391,10,2024-01-12 04:00:00,137.143.86.165,France,Paris,Safari,success,0,normal
392,10,2024-01-12 13:00:00,137.143.86.165,France,Paris,Safari,success,0,normal
393,10,2024-01-12 17:00:00,137.143.86.165,France,Paris,Safari,success,0,normal
394,10,2024-01-12 18:00:00,137.143.86.165,France,Paris,Safari,success,0,normal
395,10,2024-01-13 00:00:00,137.143.86.165,France,Paris,Safari,success,0,normal
396,10,2024-01-13 10:00:00,137.143.86.165,UK,Manchester,Safari,success,0,normal
397,10,2024-01-13 19:00:00,137.143.86.165,France,Paris,Safari,success,0,normal
398,10,2024-01-13 22:00:00,138.167.200.33,France,Paris,Safari,success,0,normal
399,10,2024-01-14 03:00:00,30.232.28.158,France,Paris,Chrome,success,0,normal
400,10,2024-01-14 14:00:00,137.143.86.165,France,Paris,Safari,success,0,normal
401,10,2024-01-14 17:00:00,137.143.86.165,France,Paris,Safari,success,0,normal
402,10,2024-01-14 23:00:00,137.143.86.165,France,Paris,Safari,success,0,normal
403,10,2024-01-15 00:00:00,161.39.254.233,France,Paris,Safari,success,0,normal
404,10,2024-01-15 09:00:00,137.143.86.165,France,Paris,Safari,success,0,normal
405,10,2024-01-15 11:00:00,137.143.86.165,France,Paris,Safari,success,0,normal
406,10,2024-01-15 12:00:00,220.18.214.114,France,Paris,Safari,success,0,normal
407,10,2024-01-15 18:00:00,137.143.86.165,France,Paris,Safari,success,0,normal
408,10,2024-01-15 20:00:00,245.205.35.238,France,Paris,Safari,success,0,normal
409,10,2024-01-16 01:00:00,137.143.86.165,France,Paris,Safari,success,0,normal
410,10,2024-01-16 06:00:00,137.143.86.165,France,Paris,Safari,success,0,normal
411,10,2024-01-16 14:00:00,137.143.86.165,France,Paris,Safari,success,0,normal
412,10,2024-01-16 17:00:00,137.143.86.165,UK,London,Safari,success,1,rare_location
413,11,2024-01-18 04:00:00,1.192.157.53,Germany,Berlin,Firefox,success,0,normal
414,11,2024-01-18 04:00:00,1.192.157.53,Germany,Berlin,Edge,success,1,new_device_night
415,11,2024-01-18 16:00:00,1.192.157.53,Germany,Berlin,Safari,success,0,normal
416,11,2024-01-19 03:00:00,1.192.157.53,Germany,Berlin,Safari,success,0,normal
417,11,2024-01-19 08:00:00,1.192.157.53,Germany,Berlin,Safari,success,0,normal
418,11,2024-01-19 16:00:00,1.192.157.53,Germany,Berlin,Safari,success,0,normal
419,11,2024-01-19 18:00:00,54.231.157.237,Germany,Berlin,Safari,success,0,normal
420,11,2024-01-19 23:00:00,1.192.157.53,Germany,Munich,Safari,success,0,normal
421,11,2024-01-20 05:00:00,1.192.157.53,Germany,Berlin,Safari,success,0,normal
422,11,2024-01-20 10:00:00,1.192.157.53,USA,Chicago,Safari,success,0,normal
423,11,2024-01-20 12:00:00,1.192.157.53,Germany,Berlin,Firefox,success,0,normal
424,11,2024-01-20 19:00:00,1.192.157.53,Germany,Berlin,Safari,success,0,normal
425,11,2024-01-20 21:40:00,1.192.157.53,Japan,Osaka,Safari,success,1,impossible_travel
426,11,2024-01-20 23:40:00,1.192.157.53,Germany,Berlin,Edge,success,0,normal
427,11,2024-01-21 09:40:00,1.192.157.53,Germany,Berlin,Safari,success,0,normal
428,11,2024-01-21 15:40:00,1.192.157.53,Germany,Berlin,Safari,success,0,normal
429,11,2024-01-22 01:40:00,1.192.157.53,Germany,Berlin,Safari,success,0,normal
430,11,2024-01-22 03:40:00,1.192.157.53,Germany,Berlin,Safari,success,0,normal
431,11,2024-01-22 14:40:00,1.192.157.53,USA,Chicago,Safari,success,0,normal
432,11,2024-01-22 20:40:00,1.192.157.53,Germany,Berlin,Safari,success,0,normal
433,11,2024-01-23 00:41:00,208.241.183.119,Germany,Berlin,Safari,success,1,rapid_ip_switching
434,11,2024-01-23 00:43:00,26.126.123.136,Germany,Berlin,Safari,success,1,rapid_ip_switching
435,11,2024-01-23 00:48:00,209.28.112.198,Germany,Berlin,Safari,success,1,rapid_ip_switching
436,11,2024-01-23 00:48:00,91.88.90.121,Germany,Berlin,Safari,success,1,rapid_ip_switching
437,11,2024-01-23 10:48:00,1.192.157.53,Germany,Berlin,Safari,success,0,normal
438,11,2024-01-23 16:48:00,226.252.158.89,Germany,Berlin,Safari,success,0,normal
439,11,2024-01-24 01:03:00,1.192.157.53,Japan,Tokyo,Safari,failure,1,impossible_travel
440,11,2024-01-24 02:03:00,1.192.157.53,Germany,Berlin,Safari,success,0,normal
441,11,2024-01-24 08:03:00,1.192.157.53,Germany,Berlin,Safari,success,0,normal
442,11,2024-01-24 17:03:00,1.192.157.53,Germany,Berlin,Safari,success,0,normal
443,11,2024-01-24 19:03:00,1.192.157.53,Germany,Berlin,Safari,success,0,normal
444,11,2024-01-25 06:03:00,1.192.157.53,Germany,Berlin,Safari,success,0,normal
445,11,2024-01-25 16:03:00,1.192.157.53,Germany,Berlin,Safari,success,0,normal
446,11,2024-01-26 04:03:00,1.192.157.53,Japan,Osaka,Safari,success,0,normal
447,11,2024-01-26 14:08:00,57.53.254.72,Germany,Berlin,Safari,success,1,rapid_ip_switching
448,11,2024-01-26 14:11:00,191.39.121.177,Germany,Berlin,Safari,success,1,rapid_ip_switching
449,11,2024-01-26 14:14:00,43.45.171.228,Germany,Berlin,Safari,success,1,rapid_ip_switching
450,11,2024-01-26 14:14:00,3.135.107.127,Germany,Berlin,Safari,success,1,rapid_ip_switching
451,11,2024-01-27 02:14:00,1.192.157.53,Germany,Berlin,Edge,success,0,normal
452,11,2024-01-27 09:14:00,1.192.157.53,Germany,Berlin,Safari,success,0,normal
453,11,2024-01-27 11:14:00,1.192.157.53,Germany,Berlin,Safari,success,0,normal
454,11,2024-01-27 19:14:00,19.175.87.192,Germany,Berlin,Safari,success,0,normal
455,11,2024-01-27 22:14:00,1.192.157.53,Germany,Berlin,Edge,success,0,normal
456,11,2024-01-28 05:14:00,1.192.157.53,Germany,Berlin,Safari,success,0,normal
457,11,2024-01-28 09:14:00,1.192.157.53,Germany,Berlin,Safari,success,0,normal
458,11,2024-01-28 20:14:00,1.192.157.53,Japan,Osaka,Safari,success,0,normal
459,12,2024-01-14 03:00:00,52.49.13.105,UK,Manchester,Edge,success,0,normal
460,12,2024-01-14 11:00:00,52.49.13.105,UK,Manchester,Edge,success,0,normal
461,12,2024-01-14 18:00:00,52.49.13.105,UK,Manchester,Edge,success,0,normal
462,12,2024-01-14 23:00:00,106.116.31.198,UK,Manchester,Safari,success,0,normal
463,12,2024-01-15 08:00:00,122.153.40.202,UK,Manchester,Edge,success,0,normal
464,12,2024-01-15 04:00:00,52.49.13.105,UK,Manchester,Chrome,success,1,new_device_night
465,12,2024-01-15 07:00:00,52.49.13.105,UK,Manchester,Edge,success,0,normal
466,12,2024-01-15 09:00:00,67.163.34.44,UK,Manchester,Edge,success,0,normal
467,12,2024-01-15 16:00:00,4.214.57.212,UK,Manchester,Edge,success,0,normal
468,12,2024-01-15 19:00:00,145.51.146.176,UK,Manchester,Edge,success,0,normal
469,12,2024-01-16 02:00:00,52.49.13.105,UK,Manchester,Edge,success,0,normal
470,12,2024-01-16 09:00:00,52.49.13.105,UK,Manchester,Safari,success,0,normal
471,12,2024-01-16 10:00:00,52.49.13.105,UK,Manchester,Safari,success,0,normal
472,12,2024-01-16 18:00:00,52.49.13.105,UK,Manchester,Edge,success,0,normal
473,12,2024-01-17 06:00:00,52.49.13.105,UK,Manchester,Edge,success,0,normal
474,12,2024-01-17 10:00:00,52.49.13.105,UK,Manchester,Edge,success,0,normal
475,12,2024-01-17 16:00:00,52.49.13.105,UK,Manchester,Edge,success,0,normal
476,12,2024-01-17 19:00:00,52.29.127.16,UK,Manchester,Edge,success,0,normal
477,12,2024-01-18 03:00:00,52.49.13.105,UK,Manchester,Edge,success,0,normal
478,12,2024-01-18 10:00:00,52.49.13.105,Germany,Munich,Edge,success,0,normal
479,12,2024-01-18 18:00:00,52.49.13.105,UK,Manchester,Edge,success,0,normal
480,12,2024-01-19 06:00:00,220.113.115.105,UK,London,Edge,success,0,normal
481,12,2024-01-19 11:00:00,52.49.13.105,UK,Manchester,Edge,success,0,normal
482,12,2024-01-19 19:00:00,52.49.13.105,UK,Manchester,Safari,success,0,normal
483,12,2024-01-20 00:00:00,118.129.111.238,UK,Manchester,Edge,success,0,normal
484,12,2024-01-20 05:00:00,52.49.13.105,UK,Manchester,Edge,success,0,normal
485,12,2024-01-20 16:00:00,52.49.13.105,UK,Manchester,Edge,success,0,normal
486,12,2024-01-21 03:00:00,52.49.13.105,UK,Manchester,Edge,success,0,normal
487,12,2024-01-21 15:00:00,52.49.13.105,UK,Manchester,Edge,success,0,normal
488,12,2024-01-21 16:00:00,52.49.13.105,UK,Manchester,Edge,success,0,normal
489,12,2024-01-22 04:00:00,52.49.13.105,USA,Chicago,Edge,success,1,rare_location
490,12,2024-01-22 11:00:00,88.113.243.183,UK,Manchester,Edge,success,0,normal
491,12,2024-01-22 20:00:00,52.49.13.105,UK,Manchester,Edge,success,0,normal
492,12,2024-01-23 04:00:00,52.49.13.105,UK,Manchester,Edge,success,0,normal
493,12,2024-01-23 15:00:00,108.169.190.133,UK,Manchester,Edge,success,0,normal
494,12,2024-01-24 01:00:00,52.49.13.105,UK,Manchester,Edge,success,0,normal
495,12,2024-01-24 11:00:00,52.49.13.105,UK,Manchester,Edge,success,0,normal
496,12,2024-01-24 16:00:00,52.49.13.105,UK,Manchester,Edge,success,0,normal
497,12,2024-01-25 02:00:00,52.49.13.105,UK,Manchester,Edge,success,0,normal
498,12,2024-01-25 04:00:00,52.49.13.105,UK,Manchester,Edge,success,0,normal
499,13,2024-01-09 11:00:00,126.45.66.222,France,Paris,Firefox,success,0,normal
500,13,2024-01-09 12:00:00,126.45.66.222,France,Paris,Chrome,success,0,normal
501,13,2024-01-09 16:00:00,126.45.66.222,France,Paris,Firefox,success,0,normal
502,13,2024-01-09 21:00:00,126.45.66.222,France,Paris,Firefox,success,0,normal
503,13,2024-01-10 07:00:00,126.183.96.84,France,Paris,Firefox,success,0,normal
504,13,2024-01-10 02:00:00,126.45.66.222,France,Paris,Edge,success,1,new_device_night
505,13,2024-01-10 06:00:00,126.45.66.222,France,Paris,Firefox,success,0,normal
506,13,2024-01-10 07:00:00,126.45.66.222,France,Paris,Firefox,success,0,normal
507,13,2024-01-10 08:00:00,126.45.66.222,UK,Manchester,Firefox,success,0,normal
508,13,2024-01-10 13:00:00,126.45.66.222,France,Paris,Firefox,success,0,normal
509,13,2024-01-11 00:00:00,126.45.66.222,France,Paris,Firefox,success,0,normal
510,13,2024-01-11 02:00:00,126.45.66.222,France,Paris,Firefox,success,0,normal
511,13,2024-01-11 12:00:00,126.45.66.222,France,Paris,Firefox,success,0,normal
512,13,2024-01-11 17:00:00,126.45.66.222,France,Paris,Firefox,success,0,normal
513,13,2024-01-11 21:19:00,126.45.66.222,Japan,Osaka,Firefox,success,1,impossible_travel
514,13,2024-01-12 06:19:00,126.45.66.222,France,Paris,Firefox,success,0,normal
515,13,2024-01-12 11:19:00,126.45.66.222,France,Paris,Firefox,success,0,normal
516,13,2024-01-12 22:19:00,126.45.66.222,France,Paris,Firefox,success,0,normal
517,13,2024-01-13 01:19:00,126.45.66.222,France,Paris,Firefox,success,0,normal
518,13,2024-01-13 13:19:00,70.197.244.215,France,Paris,Firefox,success,0,normal
519,13,2024-01-14 00:19:00,217.81.53.213,France,Paris,Firefox,success,0,normal
520,13,2024-01-14 10:19:00,126.45.66.222,France,Paris,Firefox,success,0,normal
521,13,2024-01-14 04:19:00,126.45.66.222,France,Paris,Safari,success,1,new_device_night
522,13,2024-01-14 06:19:00,126.45.66.222,France,Paris,Firefox,success,0,normal
523,13,2024-01-14 17:19:00,224.173.48.221,France,Paris,Firefox,success,0,normal
524,13,2024-01-15 04:19:00,126.45.66.222,France,Paris,Firefox,success,0,normal
525,13,2024-01-15 13:19:00,20.251.164.123,France,Lyon,Firefox,success,0,normal
526,13,2024-01-15 19:19:00,21.235.227.229,France,Paris,Firefox,success,0,normal
527,13,2024-01-15 21:19:00,126.45.66.222,France,Paris,Firefox,success,0,normal
528,13,2024-01-15 23:19:00,164.155.105.233,France,Paris,Firefox,success,0,normal
529,13,2024-01-16 05:19:00,126.45.66.222,France,Paris,Firefox,success,0,normal
530,13,2024-01-16 15:19:00,126.45.66.222,France,Paris,Firefox,success,0,normal
531,13,2024-01-16 19:22:00,141.191.54.23,France,Paris,Firefox,success,1,rapid_ip_switching
532,13,2024-01-16 19:24:00,127.71.209.54,France,Paris,Firefox,success,1,rapid_ip_switching
533,13,2024-01-16 19:27:00,157.100.96.61,France,Paris,Firefox,success,1,rapid_ip_switching
534,13,2024-01-16 19:27:00,239.201.110.234,France,Paris,Firefox,success,1,rapid_ip_switching
535,13,2024-01-16 23:27:00,151.63.230.234,France,Paris,Firefox,success,0,normal
536,13,2024-01-17 10:27:00,126.45.66.222,France,Paris,Chrome,success,0,normal
537,13,2024-01-17 17:27:00,126.45.66.222,France,Paris,Firefox,success,0,normal
538,13,2024-01-18 03:27:00,126.45.66.222,France,Paris,Firefox,success,0,normal
539,13,2024-01-18 09:27:00,126.45.66.222,France,Paris,Firefox,success,0,normal
540,13,2024-01-18 14:27:00,126.45.66.222,France,Paris,Firefox,success,0,normal
541,13,2024-01-19 00:27:00,183.111.102.107,France,Paris,Firefox,success,0,normal
542,14,2024-01-20 06:00:00,252.91.165.59,Germany,Munich,Firefox,success,0,normal
543,14,2024-01-20 15:00:00,252.91.165.59,Germany,Munich,Firefox,success,0,normal
544,14,2024-01-20 18:00:00,252.91.165.59,Germany,Munich,Firefox,success,0,normal
545,14,2024-01-20 23:00:00,252.91.165.59,Germany,Munich,Firefox,success,0,normal
546,14,2024-01-21 07:00:00,252.91.165.59,Germany,Munich,Firefox,success,0,normal
547,14,2024-01-21 16:00:00,252.91.165.59,Germany,Munich,Firefox,success,0,normal
548,14,2024-01-21 17:00:00,252.91.165.59,Germany,Munich,Firefox,success,0,normal
549,14,2024-01-22 02:00:00,114.115.188.100,Germany,Munich,Firefox,success,0,normal
550,14,2024-01-22 14:00:00,252.91.165.59,Germany,Munich,Firefox,success,0,normal
551,14,2024-01-22 17:00:00,252.91.165.59,Germany,Munich,Firefox,success,0,normal
552,14,2024-01-22 22:00:00,252.91.165.59,France,Paris,Firefox,success,1,rare_location
553,14,2024-01-23 01:00:00,78.251.183.37,Germany,Munich,Firefox,success,0,normal
554,14,2024-01-23 13:00:00,252.91.165.59,Germany,Munich,Firefox,success,0,normal
555,14,2024-01-23 22:00:00,252.91.165.59,Germany,Munich,Firefox,success,0,normal
556,14,2024-01-24 03:00:00,252.4.58.177,Germany,Munich,Firefox,success,0,normal
557,14,2024-01-24 11:00:00,252.91.165.59,Germany,Munich,Firefox,success,0,normal
558,14,2024-01-24 17:00:00,252.91.165.59,Germany,Munich,Firefox,success,0,normal
559,14,2024-01-24 18:00:00,252.91.165.59,Germany,Munich,Firefox,success,0,normal
560,14,2024-01-24 19:00:00,252.91.165.59,Germany,Munich,Chrome,success,0,normal
561,14,2024-01-25 04:00:00,252.91.165.59,Germany,Munich,Firefox,success,0,normal
562,14,2024-01-25 15:00:00,199.222.36.78,Germany,Munich,Firefox,success,0,normal
563,14,2024-01-25 16:00:00,252.91.165.59,Germany,Munich,Safari,success,0,normal
564,14,2024-01-26 02:00:00,252.91.165.59,Germany,Munich,Firefox,success,0,normal
565,14,2024-01-26 08:39:00,252.91.165.59,Japan,Tokyo,Firefox,success,1,impossible_travel
566,14,2024-01-26 20:39:00,252.91.165.59,Germany,Munich,Firefox,success,0,normal
567,14,2024-01-27 06:39:00,252.91.165.59,Germany,Munich,Firefox,success,0,normal
568,14,2024-01-27 14:39:00,76.73.152.191,Germany,Munich,Firefox,success,0,normal
569,14,2024-01-27 15:39:00,252.91.165.59,Germany,Munich,Edge,success,0,normal
570,14,2024-01-27 17:39:00,252.91.165.59,Germany,Munich,Firefox,success,0,normal
571,14,2024-01-28 04:39:00,252.91.165.59,Germany,Munich,Firefox,success,0,normal
572,14,2024-01-28 06:39:00,255.236.37.148,Germany,Munich,Firefox,success,0,normal
573,14,2024-01-28 17:39:00,252.91.165.59,Germany,Munich,Firefox,success,0,normal
574,14,2024-01-28 21:39:00,252.91.165.59,Germany,Munich,Firefox,success,0,normal
575,14,2024-01-29 07:39:00,246.219.86.2,Germany,Munich,Firefox,success,0,normal
576,14,2024-01-29 13:39:00,35.169.245.236,Germany,Munich,Firefox,success,0,normal
577,14,2024-01-29 21:39:00,252.91.165.59,Germany,Munich,Firefox,success,0,normal
578,14,2024-01-30 02:39:00,20.38.9.15,Germany,Munich,Firefox,success,0,normal
579,14,2024-01-30 12:39:00,252.91.165.59,Germany,Munich,Safari,success,0,normal
580,14,2024-01-30 21:39:00,252.91.165.59,Germany,Munich,Firefox,success,0,normal
581,14,2024-01-31 09:39:00,252.91.165.59,Germany,Munich,Safari,success,0,normal
582,15,2024-01-22 12:00:00,115.81.91.74,USA,New York,Safari,success,0,normal
583,15,2024-01-22 23:00:00,115.81.91.74,France,Paris,Firefox,success,0,normal
584,15,2024-01-23 00:01:00,181.140.134.89,France,Paris,Firefox,success,1,rapid_ip_switching
585,15,2024-01-23 00:05:00,168.193.187.39,France,Paris,Firefox,success,1,rapid_ip_switching
586,15,2024-01-23 00:10:00,65.192.114.207,France,Paris,Firefox,success,1,rapid_ip_switching
587,15,2024-01-23 00:10:00,91.176.249.246,France,Paris,Firefox,success,1,rapid_ip_switching
588,15,2024-01-23 02:10:00,115.81.91.74,France,Paris,Safari,success,1,new_device_night
589,15,2024-01-23 06:10:00,115.81.91.74,France,Paris,Firefox,success,0,normal
590,15,2024-01-23 18:10:00,115.81.91.74,France,Paris,Firefox,success,0,normal
591,15,2024-01-24 05:10:00,115.81.91.74,France,Paris,Firefox,success,0,normal
592,15,2024-01-24 06:10:00,38.28.85.132,France,Paris,Firefox,success,0,normal
593,15,2024-01-24 09:10:00,187.145.43.110,France,Paris,Firefox,success,0,normal
594,15,2024-01-24 17:10:00,115.81.91.74,France,Paris,Firefox,success,0,normal
595,15,2024-01-24 20:10:00,115.81.91.74,France,Paris,Firefox,success,0,normal
596,15,2024-01-25 08:10:00,115.81.91.74,France,Paris,Edge,success,0,normal
597,15,2024-01-25 10:10:00,115.81.91.74,Germany,Berlin,Firefox,success,1,rare_location
598,15,2024-01-25 13:10:00,139.0.220.215,Japan,Tokyo,Firefox,success,0,normal
599,15,2024-01-25 19:10:00,115.81.91.74,France,Paris,Firefox,success,0,normal
600,15,2024-01-26 02:10:00,115.81.91.74,France,Paris,Firefox,success,0,normal
601,15,2024-01-26 09:10:00,115.81.91.74,France,Paris,Firefox,success,0,normal
602,15,2024-01-26 18:10:00,115.81.91.74,France,Paris,Firefox,success,0,normal
603,15,2024-01-26 20:10:00,115.81.91.74,France,Paris,Firefox,success,0,normal
604,15,2024-01-26 22:10:00,115.81.91.74,France,Paris,Firefox,success,0,normal
605,15,2024-01-27 04:10:00,115.81.91.74,France,Paris,Firefox,success,0,normal
606,15,2024-01-27 13:10:00,115.81.91.74,France,Paris,Firefox,success,0,normal
607,15,2024-01-27 19:10:00,115.81.91.74,France,Paris,Firefox,success,0,normal
608,15,2024-01-27 23:10:00,115.81.91.74,France,Paris,Firefox,success,0,normal
609,15,2024-01-28 05:10:00,2.46.74.241,France,Paris,Edge,success,0,normal
610,15,2024-01-28 15:10:00,115.81.91.74,France,Paris,Firefox,success,0,normal
611,15,2024-01-28 22:10:00,210.89.253.224,France,Paris,Firefox,success,0,normal
612,15,2024-01-28 23:10:00,115.81.91.74,France,Paris,Firefox,success,0,normal
613,15,2024-01-29 09:10:00,115.81.91.74,France,Paris,Firefox,success,0,normal
614,15,2024-01-29 03:10:00,115.81.91.74,France,Paris,Chrome,success,1,new_device_night
615,15,2024-01-29 10:10:00,115.81.91.74,France,Paris,Firefox,success,0,normal
616,15,2024-01-29 12:10:00,115.81.91.74,France,Paris,Firefox,success,0,normal
617,15,2024-01-29 18:10:00,148.2.133.89,France,Paris,Firefox,success,0,normal
618,15,2024-01-30 01:10:00,115.81.91.74,France,Paris,Firefox,success,0,normal
619,15,2024-01-30 10:10:00,115.81.91.74,France,Paris,Firefox,success,0,normal
620,15,2024-01-30 17:10:00,115.81.91.74,France,Paris,Firefox,success,0,normal
621,15,2024-01-31 01:10:00,115.81.91.74,France,Paris,Firefox,success,0,normal
622,15,2024-01-31 05:10:00,115.81.91.74,France,Paris,Firefox,success,0,normal
623,15,2024-01-31 06:10:00,115.81.91.74,France,Paris,Firefox,success,0,normal
624,15,2024-01-31 12:10:00,69.93.97.255,France,Paris,Firefox,success,0,normal
625,16,2024-01-24 04:00:00,224.135.105.117,France,Paris,Firefox,success,0,normal
626,16,2024-01-24 06:00:00,224.135.105.117,France,Paris,Firefox,success,0,normal
